centre_code,centre_name,incidental_charges,frequency,amount
NT0496,"MY FIRST SKOOL","Deposit",Ad-hoc,997.72
NT0496,"MY FIRST SKOOL","Deposit",Ad-hoc,1039.50
NT0496,"MY FIRST SKOOL","Deposit",Ad-hoc,727.65
NT0496,"MY FIRST SKOOL","Deposit",Ad-hoc,592.51
NT0496,"MY FIRST SKOOL","Deposit",Ad-hoc,104.40
NT0496,"MY FIRST SKOOL","Deposit",Ad-hoc,720.00
NT0496,"MY FIRST SKOOL","Deposit",Ad-hoc,665.62
NT0496,"MY FIRST SKOOL","Deposit",Ad-hoc,430.92
NT0496,"MY FIRST SKOOL","Deposit",Ad-hoc,52.92
NT0496,"MY FIRST SKOOL","Deposit",Ad-hoc,125.50
NT0496,"MY FIRST SKOOL","Deposit",Ad-hoc,832.02
NT0496,"MY FIRST SKOOL","Deposit",Ad-hoc,60.63
NT0496,"MY FIRST SKOOL","Deposit",Ad-hoc,150.60
NT0496,"MY FIRST SKOOL","Deposit",Ad-hoc,998.43
NT0496,"MY FIRST SKOOL","Deposit",Ad-hoc,72.76
NT0497,"MY FIRST SKOOL","PVC Mattress Cover(Optional)",Ad-hoc,8.56
NT0497,"MY FIRST SKOOL","Insurance(Optional)",Annually,5.35
NT0497,"MY FIRST SKOOL","Uniform",Ad-hoc,26.75
NT0497,"MY FIRST SKOOL","Registration Fee",Ad-hoc,85.60
NT0497,"MY FIRST SKOOL","Deposit",Ad-hoc,1268.00
NT0497,"MY FIRST SKOOL","Deposit",Ad-hoc,783.00
NT0497,"MY FIRST SKOOL","Deposit",Ad-hoc,691.65
NT0497,"MY FIRST SKOOL","Deposit",Ad-hoc,104.40
NT0497,"MY FIRST SKOOL","Deposit",Ad-hoc,720.00
NT0497,"MY FIRST SKOOL","Deposit",Ad-hoc,665.62
NT0497,"MY FIRST SKOOL","Deposit",Ad-hoc,529.20
NT0497,"MY FIRST SKOOL","Deposit",Ad-hoc,430.92
NT0497,"MY FIRST SKOOL","Deposit",Ad-hoc,52.92
NT0497,"MY FIRST SKOOL","Deposit",Ad-hoc,1568.75
NT0497,"MY FIRST SKOOL","Deposit",Ad-hoc,941.25
NT0497,"MY FIRST SKOOL","Deposit",Ad-hoc,831.43
NT0497,"MY FIRST SKOOL","Deposit",Ad-hoc,125.50
NT0497,"MY FIRST SKOOL","Deposit",Ad-hoc,866.25
NT0497,"MY FIRST SKOOL","Deposit",Ad-hoc,832.02
NT0497,"MY FIRST SKOOL","Deposit",Ad-hoc,606.37
NT0497,"MY FIRST SKOOL","Deposit",Ad-hoc,493.76
NT0497,"MY FIRST SKOOL","Deposit",Ad-hoc,60.63
NT0497,"MY FIRST SKOOL","Deposit",Ad-hoc,1882.50
NT0497,"MY FIRST SKOOL","Deposit",Ad-hoc,1129.50
NT0497,"MY FIRST SKOOL","Deposit",Ad-hoc,997.72
NT0497,"MY FIRST SKOOL","Deposit",Ad-hoc,150.60
NT0497,"MY FIRST SKOOL","Deposit",Ad-hoc,1039.50
NT0497,"MY FIRST SKOOL","Deposit",Ad-hoc,998.43
NT0497,"MY FIRST SKOOL","Deposit",Ad-hoc,727.65
NT0497,"MY FIRST SKOOL","Deposit",Ad-hoc,592.51
NT0497,"MY FIRST SKOOL","Deposit",Ad-hoc,72.76
NT0498,"MY FIRST SKOOL","Registration Fee",Ad-hoc,85.60
NT0498,"MY FIRST SKOOL","Insurance(Optional)",Annually,5.35
NT0498,"MY FIRST SKOOL","Uniform",Ad-hoc,26.75
NT0498,"MY FIRST SKOOL","PVC Mattress Cover(Optional)",Ad-hoc,8.56
NT0498,"MY FIRST SKOOL","Deposit",Ad-hoc,720.00
NT0498,"MY FIRST SKOOL","Deposit",Ad-hoc,665.62
NT0498,"MY FIRST SKOOL","Deposit",Ad-hoc,529.20
NT0498,"MY FIRST SKOOL","Deposit",Ad-hoc,430.92
NT0498,"MY FIRST SKOOL","Deposit",Ad-hoc,52.92
NT0498,"MY FIRST SKOOL","Deposit",Ad-hoc,1268.00
NT0498,"MY FIRST SKOOL","Deposit",Ad-hoc,783.00
NT0498,"MY FIRST SKOOL","Deposit",Ad-hoc,691.65
NT0498,"MY FIRST SKOOL","Deposit",Ad-hoc,104.40
NT0498,"MY FIRST SKOOL","Deposit",Ad-hoc,866.25
NT0498,"MY FIRST SKOOL","Deposit",Ad-hoc,832.02
NT0498,"MY FIRST SKOOL","Deposit",Ad-hoc,606.37
NT0498,"MY FIRST SKOOL","Deposit",Ad-hoc,493.76
NT0498,"MY FIRST SKOOL","Deposit",Ad-hoc,60.63
NT0498,"MY FIRST SKOOL","Deposit",Ad-hoc,1568.75
NT0498,"MY FIRST SKOOL","Deposit",Ad-hoc,941.25
NT0498,"MY FIRST SKOOL","Deposit",Ad-hoc,831.43
NT0498,"MY FIRST SKOOL","Deposit",Ad-hoc,125.50
NT0498,"MY FIRST SKOOL","Deposit",Ad-hoc,1039.50
NT0498,"MY FIRST SKOOL","Deposit",Ad-hoc,998.43
NT0498,"MY FIRST SKOOL","Deposit",Ad-hoc,727.65
NT0498,"MY FIRST SKOOL","Deposit",Ad-hoc,592.51
NT0498,"MY FIRST SKOOL","Deposit",Ad-hoc,72.76
NT0498,"MY FIRST SKOOL","Deposit",Ad-hoc,1882.50
NT0498,"MY FIRST SKOOL","Deposit",Ad-hoc,1129.50
NT0498,"MY FIRST SKOOL","Deposit",Ad-hoc,997.72
NT0498,"MY FIRST SKOOL","Deposit",Ad-hoc,150.60
NT0499,"MY FIRST SKOOL","Insurance(Optional)",Annually,5.35
NT0499,"MY FIRST SKOOL","Uniform",Ad-hoc,26.75
NT0499,"MY FIRST SKOOL","PVC Mattress Cover(Optional)",Ad-hoc,8.56
NT0499,"MY FIRST SKOOL","Registration Fee",Ad-hoc,85.60
NT0499,"MY FIRST SKOOL","Deposit",Ad-hoc,1268.00
NT0499,"MY FIRST SKOOL","Deposit",Ad-hoc,783.00
NT0499,"MY FIRST SKOOL","Deposit",Ad-hoc,691.65
NT0499,"MY FIRST SKOOL","Deposit",Ad-hoc,104.40
NT0499,"MY FIRST SKOOL","Deposit",Ad-hoc,720.00
NT0499,"MY FIRST SKOOL","Deposit",Ad-hoc,529.20
NT0499,"MY FIRST SKOOL","Deposit",Ad-hoc,430.92
NT0499,"MY FIRST SKOOL","Deposit",Ad-hoc,52.92
NT0499,"MY FIRST SKOOL","Deposit",Ad-hoc,1568.75
NT0499,"MY FIRST SKOOL","Deposit",Ad-hoc,941.25
NT0499,"MY FIRST SKOOL","Deposit",Ad-hoc,831.43
NT0499,"MY FIRST SKOOL","Deposit",Ad-hoc,125.50
NT0499,"MY FIRST SKOOL","Deposit",Ad-hoc,866.25
NT0499,"MY FIRST SKOOL","Deposit",Ad-hoc,606.37
NT0499,"MY FIRST SKOOL","Deposit",Ad-hoc,493.76
NT0499,"MY FIRST SKOOL","Deposit",Ad-hoc,60.63
NT0499,"MY FIRST SKOOL","Deposit",Ad-hoc,1882.50
NT0499,"MY FIRST SKOOL","Deposit",Ad-hoc,1129.50
NT0499,"MY FIRST SKOOL","Deposit",Ad-hoc,997.72
NT0499,"MY FIRST SKOOL","Deposit",Ad-hoc,150.60
NT0499,"MY FIRST SKOOL","Deposit",Ad-hoc,1039.50
NT0499,"MY FIRST SKOOL","Deposit",Ad-hoc,727.65
NT0499,"MY FIRST SKOOL","Deposit",Ad-hoc,592.51
NT0499,"MY FIRST SKOOL","Deposit",Ad-hoc,72.76
NT0500,"MY FIRST SKOOL","Uniform",Ad-hoc,26.75
NT0500,"MY FIRST SKOOL","PVC Mattress Cover(Optional)",Ad-hoc,8.56
NT0500,"MY FIRST SKOOL","Insurance(Optional)",Annually,5.35
NT0500,"MY FIRST SKOOL","Registration Fee",Ad-hoc,85.60
NT0500,"MY FIRST SKOOL","Deposit",Ad-hoc,529.20
NT0500,"MY FIRST SKOOL","Deposit",Ad-hoc,866.25
NT0500,"MY FIRST SKOOL","Deposit",Ad-hoc,606.37
NT0500,"MY FIRST SKOOL","Deposit",Ad-hoc,1039.50
NT0500,"MY FIRST SKOOL","Deposit",Ad-hoc,727.65
NT0500,"MY FIRST SKOOL","Deposit",Ad-hoc,1268.00
NT0500,"MY FIRST SKOOL","Deposit",Ad-hoc,783.00
NT0500,"MY FIRST SKOOL","Deposit",Ad-hoc,1568.75
NT0500,"MY FIRST SKOOL","Deposit",Ad-hoc,941.25
NT0500,"MY FIRST SKOOL","Deposit",Ad-hoc,1882.50
NT0500,"MY FIRST SKOOL","Deposit",Ad-hoc,1129.50
NT0500,"MY FIRST SKOOL","Deposit",Ad-hoc,720.00
NT0500,"MY FIRST SKOOL","Deposit",Ad-hoc,665.62
NT0500,"MY FIRST SKOOL","Deposit",Ad-hoc,832.02
NT0500,"MY FIRST SKOOL","Deposit",Ad-hoc,998.43
NT0501,"MY FIRST SKOOL","PVC Mattress Cover(Optional)",Ad-hoc,8.56
NT0501,"MY FIRST SKOOL","Insurance(Optional)",Annually,5.35
NT0501,"MY FIRST SKOOL","Uniform",Ad-hoc,26.75
NT0501,"MY FIRST SKOOL","Registration Fee",Ad-hoc,85.60
NT0501,"MY FIRST SKOOL","Deposit",Ad-hoc,1268.00
NT0501,"MY FIRST SKOOL","Deposit",Ad-hoc,783.00
NT0501,"MY FIRST SKOOL","Deposit",Ad-hoc,691.65
NT0501,"MY FIRST SKOOL","Deposit",Ad-hoc,720.00
NT0501,"MY FIRST SKOOL","Deposit",Ad-hoc,529.20
NT0501,"MY FIRST SKOOL","Deposit",Ad-hoc,430.92
NT0501,"MY FIRST SKOOL","Deposit",Ad-hoc,665.62
NT0501,"MY FIRST SKOOL","Deposit",Ad-hoc,1568.75
NT0501,"MY FIRST SKOOL","Deposit",Ad-hoc,941.25
NT0501,"MY FIRST SKOOL","Deposit",Ad-hoc,831.43
NT0501,"MY FIRST SKOOL","Deposit",Ad-hoc,866.25
NT0501,"MY FIRST SKOOL","Deposit",Ad-hoc,606.37
NT0501,"MY FIRST SKOOL","Deposit",Ad-hoc,493.76
NT0501,"MY FIRST SKOOL","Deposit",Ad-hoc,832.02
NT0501,"MY FIRST SKOOL","Deposit",Ad-hoc,1882.50
NT0501,"MY FIRST SKOOL","Deposit",Ad-hoc,1129.50
NT0501,"MY FIRST SKOOL","Deposit",Ad-hoc,997.72
NT0501,"MY FIRST SKOOL","Deposit",Ad-hoc,1039.50
NT0501,"MY FIRST SKOOL","Deposit",Ad-hoc,727.65
NT0501,"MY FIRST SKOOL","Deposit",Ad-hoc,592.51
NT0501,"MY FIRST SKOOL","Deposit",Ad-hoc,998.43
NT0502,"MY FIRST SKOOL","Uniform",Ad-hoc,26.75
NT0502,"MY FIRST SKOOL","Insurance(Optional)",Annually,5.35
NT0502,"MY FIRST SKOOL","PVC Mattress Cover(Optional)",Ad-hoc,8.56
NT0502,"MY FIRST SKOOL","Registration Fee",Ad-hoc,85.60
NT0502,"MY FIRST SKOOL","Deposit",Ad-hoc,1268.00
NT0502,"MY FIRST SKOOL","Deposit",Ad-hoc,783.00
NT0502,"MY FIRST SKOOL","Deposit",Ad-hoc,691.65
NT0502,"MY FIRST SKOOL","Deposit",Ad-hoc,694.50
NT0502,"MY FIRST SKOOL","Deposit",Ad-hoc,633.93
NT0502,"MY FIRST SKOOL","Deposit",Ad-hoc,529.20
NT0502,"MY FIRST SKOOL","Deposit",Ad-hoc,430.92
NT0502,"MY FIRST SKOOL","Deposit",Ad-hoc,1568.75
NT0502,"MY FIRST SKOOL","Deposit",Ad-hoc,941.25
NT0502,"MY FIRST SKOOL","Deposit",Ad-hoc,831.43
NT0502,"MY FIRST SKOOL","Deposit",Ad-hoc,866.25
NT0502,"MY FIRST SKOOL","Deposit",Ad-hoc,792.41
NT0502,"MY FIRST SKOOL","Deposit",Ad-hoc,606.37
NT0502,"MY FIRST SKOOL","Deposit",Ad-hoc,493.76
NT0502,"MY FIRST SKOOL","Deposit",Ad-hoc,1882.50
NT0502,"MY FIRST SKOOL","Deposit",Ad-hoc,1129.50
NT0502,"MY FIRST SKOOL","Deposit",Ad-hoc,997.72
NT0502,"MY FIRST SKOOL","Deposit",Ad-hoc,1039.50
NT0502,"MY FIRST SKOOL","Deposit",Ad-hoc,950.89
NT0502,"MY FIRST SKOOL","Deposit",Ad-hoc,727.65
NT0502,"MY FIRST SKOOL","Deposit",Ad-hoc,592.51
NT0502,"MY FIRST SKOOL","Deposit",Ad-hoc,1268.00
NT0502,"MY FIRST SKOOL","Deposit",Ad-hoc,783.00
NT0502,"MY FIRST SKOOL","Deposit",Ad-hoc,691.65
NT0502,"MY FIRST SKOOL","Deposit",Ad-hoc,720.00
NT0502,"MY FIRST SKOOL","Deposit",Ad-hoc,665.62
NT0502,"MY FIRST SKOOL","Deposit",Ad-hoc,529.20
NT0502,"MY FIRST SKOOL","Deposit",Ad-hoc,430.92
NT0502,"MY FIRST SKOOL","Deposit",Ad-hoc,1568.75
NT0502,"MY FIRST SKOOL","Deposit",Ad-hoc,941.25
NT0502,"MY FIRST SKOOL","Deposit",Ad-hoc,831.43
NT0502,"MY FIRST SKOOL","Deposit",Ad-hoc,866.25
NT0502,"MY FIRST SKOOL","Deposit",Ad-hoc,832.02
NT0502,"MY FIRST SKOOL","Deposit",Ad-hoc,606.37
NT0502,"MY FIRST SKOOL","Deposit",Ad-hoc,493.76
NT0502,"MY FIRST SKOOL","Deposit",Ad-hoc,1882.50
NT0502,"MY FIRST SKOOL","Deposit",Ad-hoc,1129.50
NT0502,"MY FIRST SKOOL","Deposit",Ad-hoc,997.72
NT0502,"MY FIRST SKOOL","Deposit",Ad-hoc,1039.50
NT0502,"MY FIRST SKOOL","Deposit",Ad-hoc,998.43
NT0502,"MY FIRST SKOOL","Deposit",Ad-hoc,727.65
NT0502,"MY FIRST SKOOL","Deposit",Ad-hoc,592.51
NT0503,"MY FIRST SKOOL","Registration Fee",Ad-hoc,74.90
NT0503,"MY FIRST SKOOL","PVC Mattress Cover(Optional)",Ad-hoc,8.56
NT0503,"MY FIRST SKOOL","Insurance(Optional)",Annually,5.35
NT0503,"MY FIRST SKOOL","Uniform",Ad-hoc,26.75
NT0503,"MY FIRST SKOOL","Deposit",Ad-hoc,1268.00
NT0503,"MY FIRST SKOOL","Deposit",Ad-hoc,783.00
NT0503,"MY FIRST SKOOL","Deposit",Ad-hoc,691.65
NT0503,"MY FIRST SKOOL","Deposit",Ad-hoc,104.40
NT0503,"MY FIRST SKOOL","Deposit",Ad-hoc,529.20
NT0503,"MY FIRST SKOOL","Deposit",Ad-hoc,430.92
NT0503,"MY FIRST SKOOL","Deposit",Ad-hoc,1568.75
NT0503,"MY FIRST SKOOL","Deposit",Ad-hoc,941.25
NT0503,"MY FIRST SKOOL","Deposit",Ad-hoc,831.43
NT0503,"MY FIRST SKOOL","Deposit",Ad-hoc,125.50
NT0503,"MY FIRST SKOOL","Deposit",Ad-hoc,866.25
NT0503,"MY FIRST SKOOL","Deposit",Ad-hoc,606.37
NT0503,"MY FIRST SKOOL","Deposit",Ad-hoc,493.76
NT0503,"MY FIRST SKOOL","Deposit",Ad-hoc,60.63
NT0503,"MY FIRST SKOOL","Deposit",Ad-hoc,1882.50
NT0503,"MY FIRST SKOOL","Deposit",Ad-hoc,1129.50
NT0503,"MY FIRST SKOOL","Deposit",Ad-hoc,997.72
NT0503,"MY FIRST SKOOL","Deposit",Ad-hoc,150.60
NT0503,"MY FIRST SKOOL","Deposit",Ad-hoc,1039.50
NT0503,"MY FIRST SKOOL","Deposit",Ad-hoc,727.65
NT0503,"MY FIRST SKOOL","Deposit",Ad-hoc,592.51
NT0503,"MY FIRST SKOOL","Deposit",Ad-hoc,72.76
NT0503,"MY FIRST SKOOL","Deposit",Ad-hoc,720.00
NT0503,"MY FIRST SKOOL","Deposit",Ad-hoc,52.92
NT0503,"MY FIRST SKOOL","Deposit",Ad-hoc,665.62
NT0503,"MY FIRST SKOOL","Deposit",Ad-hoc,832.02
NT0503,"MY FIRST SKOOL","Deposit",Ad-hoc,998.43
NT0504,"MY FIRST SKOOL","Deposit",Ad-hoc,1268.00
NT0504,"MY FIRST SKOOL","Deposit",Ad-hoc,783.00
NT0504,"MY FIRST SKOOL","Deposit",Ad-hoc,691.65
NT0504,"MY FIRST SKOOL","Deposit",Ad-hoc,720.00
NT0504,"MY FIRST SKOOL","Deposit",Ad-hoc,529.20
NT0504,"MY FIRST SKOOL","Deposit",Ad-hoc,430.92
NT0504,"MY FIRST SKOOL","Deposit",Ad-hoc,1568.75
NT0504,"MY FIRST SKOOL","Deposit",Ad-hoc,941.25
NT0504,"MY FIRST SKOOL","Deposit",Ad-hoc,831.43
NT0504,"MY FIRST SKOOL","Deposit",Ad-hoc,866.25
NT0504,"MY FIRST SKOOL","Deposit",Ad-hoc,606.37
NT0504,"MY FIRST SKOOL","Deposit",Ad-hoc,493.76
NT0504,"MY FIRST SKOOL","Deposit",Ad-hoc,1882.50
NT0504,"MY FIRST SKOOL","Deposit",Ad-hoc,1129.50
NT0504,"MY FIRST SKOOL","Deposit",Ad-hoc,997.72
NT0504,"MY FIRST SKOOL","Deposit",Ad-hoc,1039.50
NT0504,"MY FIRST SKOOL","Deposit",Ad-hoc,727.65
NT0504,"MY FIRST SKOOL","Deposit",Ad-hoc,592.51
NT0504,"MY FIRST SKOOL","Insurance(Optional)",Ad-hoc,5.00
NT0504,"MY FIRST SKOOL","PVC Mattress Cover(Optional)",Ad-hoc,8.00
NT0504,"MY FIRST SKOOL","Registration Fee",Ad-hoc,80.00
NT0504,"MY FIRST SKOOL","Uniform",Ad-hoc,25.00
NT0505,"MY FIRST SKOOL","Registration Fee",Ad-hoc,85.60
NT0505,"MY FIRST SKOOL","Insurance(Optional)",Annually,5.35
NT0505,"MY FIRST SKOOL","Uniform",Ad-hoc,26.75
NT0505,"MY FIRST SKOOL","PVC Mattress Cover(Optional)",Ad-hoc,8.56
NT0505,"MY FIRST SKOOL","Deposit",Ad-hoc,1268.00
NT0505,"MY FIRST SKOOL","Deposit",Ad-hoc,783.00
NT0505,"MY FIRST SKOOL","Deposit",Ad-hoc,691.65
NT0505,"MY FIRST SKOOL","Deposit",Ad-hoc,104.40
NT0505,"MY FIRST SKOOL","Deposit",Ad-hoc,720.00
NT0505,"MY FIRST SKOOL","Deposit",Ad-hoc,665.62
NT0505,"MY FIRST SKOOL","Deposit",Ad-hoc,529.20
NT0505,"MY FIRST SKOOL","Deposit",Ad-hoc,430.92
NT0505,"MY FIRST SKOOL","Deposit",Ad-hoc,52.92
NT0505,"MY FIRST SKOOL","Deposit",Ad-hoc,1568.75
NT0505,"MY FIRST SKOOL","Deposit",Ad-hoc,941.25
NT0505,"MY FIRST SKOOL","Deposit",Ad-hoc,831.43
NT0505,"MY FIRST SKOOL","Deposit",Ad-hoc,125.50
NT0505,"MY FIRST SKOOL","Deposit",Ad-hoc,866.25
NT0505,"MY FIRST SKOOL","Deposit",Ad-hoc,832.02
NT0505,"MY FIRST SKOOL","Deposit",Ad-hoc,606.37
NT0505,"MY FIRST SKOOL","Deposit",Ad-hoc,493.76
NT0505,"MY FIRST SKOOL","Deposit",Ad-hoc,60.63
NT0505,"MY FIRST SKOOL","Deposit",Ad-hoc,1882.50
NT0505,"MY FIRST SKOOL","Deposit",Ad-hoc,1129.50
NT0505,"MY FIRST SKOOL","Deposit",Ad-hoc,997.72
NT0505,"MY FIRST SKOOL","Deposit",Ad-hoc,150.60
NT0505,"MY FIRST SKOOL","Deposit",Ad-hoc,1039.50
NT0505,"MY FIRST SKOOL","Deposit",Ad-hoc,998.43
NT0505,"MY FIRST SKOOL","Deposit",Ad-hoc,727.65
NT0505,"MY FIRST SKOOL","Deposit",Ad-hoc,592.51
NT0505,"MY FIRST SKOOL","Deposit",Ad-hoc,72.76
NT0506,"MY FIRST SKOOL","Uniform",Ad-hoc,26.75
NT0506,"MY FIRST SKOOL","PVC Mattress Cover(Optional)",Ad-hoc,8.56
NT0506,"MY FIRST SKOOL","Registration Fee",Ad-hoc,85.60
NT0506,"MY FIRST SKOOL","Insurance(Optional)",Annually,5.35
NT0506,"MY FIRST SKOOL","Deposit",Ad-hoc,1268.00
NT0506,"MY FIRST SKOOL","Deposit",Ad-hoc,783.00
NT0506,"MY FIRST SKOOL","Deposit",Ad-hoc,691.65
NT0506,"MY FIRST SKOOL","Deposit",Ad-hoc,529.20
NT0506,"MY FIRST SKOOL","Deposit",Ad-hoc,430.92
NT0506,"MY FIRST SKOOL","Deposit",Ad-hoc,1568.75
NT0506,"MY FIRST SKOOL","Deposit",Ad-hoc,941.25
NT0506,"MY FIRST SKOOL","Deposit",Ad-hoc,831.43
NT0506,"MY FIRST SKOOL","Deposit",Ad-hoc,866.25
NT0506,"MY FIRST SKOOL","Deposit",Ad-hoc,606.37
NT0506,"MY FIRST SKOOL","Deposit",Ad-hoc,493.76
NT0506,"MY FIRST SKOOL","Deposit",Ad-hoc,1882.50
NT0506,"MY FIRST SKOOL","Deposit",Ad-hoc,1129.50
NT0506,"MY FIRST SKOOL","Deposit",Ad-hoc,997.72
NT0506,"MY FIRST SKOOL","Deposit",Ad-hoc,1039.50
NT0506,"MY FIRST SKOOL","Deposit",Ad-hoc,727.65
NT0506,"MY FIRST SKOOL","Deposit",Ad-hoc,592.51
NT0506,"MY FIRST SKOOL","Deposit",Ad-hoc,104.40
NT0506,"MY FIRST SKOOL","Deposit",Ad-hoc,720.00
NT0506,"MY FIRST SKOOL","Deposit",Ad-hoc,125.50
NT0506,"MY FIRST SKOOL","Deposit",Ad-hoc,832.02
NT0506,"MY FIRST SKOOL","Deposit",Ad-hoc,60.63
NT0506,"MY FIRST SKOOL","Deposit",Ad-hoc,150.60
NT0506,"MY FIRST SKOOL","Deposit",Ad-hoc,998.43
NT0506,"MY FIRST SKOOL","Deposit",Ad-hoc,72.76
NT0506,"MY FIRST SKOOL","Deposit",Ad-hoc,665.62
NT0506,"MY FIRST SKOOL","Deposit",Ad-hoc,52.92
NT0507,"MY FIRST SKOOL","Insurance(Optional)",Annually,5.35
NT0507,"MY FIRST SKOOL","PVC Mattress Cover(Optional)",Ad-hoc,8.56
NT0507,"MY FIRST SKOOL","Uniform",Ad-hoc,26.75
NT0507,"MY FIRST SKOOL","Registration Fee",Ad-hoc,85.60
NT0507,"MY FIRST SKOOL","Deposit",Ad-hoc,1268.00
NT0507,"MY FIRST SKOOL","Deposit",Ad-hoc,783.00
NT0507,"MY FIRST SKOOL","Deposit",Ad-hoc,691.65
NT0507,"MY FIRST SKOOL","Deposit",Ad-hoc,104.40
NT0507,"MY FIRST SKOOL","Deposit",Ad-hoc,720.00
NT0507,"MY FIRST SKOOL","Deposit",Ad-hoc,665.62
NT0507,"MY FIRST SKOOL","Deposit",Ad-hoc,529.20
NT0507,"MY FIRST SKOOL","Deposit",Ad-hoc,430.92
NT0507,"MY FIRST SKOOL","Deposit",Ad-hoc,52.92
NT0507,"MY FIRST SKOOL","Deposit",Ad-hoc,1568.75
NT0507,"MY FIRST SKOOL","Deposit",Ad-hoc,941.25
NT0507,"MY FIRST SKOOL","Deposit",Ad-hoc,831.43
NT0507,"MY FIRST SKOOL","Deposit",Ad-hoc,125.50
NT0507,"MY FIRST SKOOL","Deposit",Ad-hoc,866.25
NT0507,"MY FIRST SKOOL","Deposit",Ad-hoc,832.02
NT0507,"MY FIRST SKOOL","Deposit",Ad-hoc,606.37
NT0507,"MY FIRST SKOOL","Deposit",Ad-hoc,493.76
NT0507,"MY FIRST SKOOL","Deposit",Ad-hoc,60.63
NT0507,"MY FIRST SKOOL","Deposit",Ad-hoc,1882.50
NT0507,"MY FIRST SKOOL","Deposit",Ad-hoc,1129.50
NT0507,"MY FIRST SKOOL","Deposit",Ad-hoc,997.72
NT0507,"MY FIRST SKOOL","Deposit",Ad-hoc,150.60
NT0507,"MY FIRST SKOOL","Deposit",Ad-hoc,1039.50
NT0507,"MY FIRST SKOOL","Deposit",Ad-hoc,998.43
NT0507,"MY FIRST SKOOL","Deposit",Ad-hoc,727.65
NT0507,"MY FIRST SKOOL","Deposit",Ad-hoc,592.51
NT0507,"MY FIRST SKOOL","Deposit",Ad-hoc,72.76
NT0508,"MY FIRST SKOOL","Uniform",Ad-hoc,26.75
NT0508,"MY FIRST SKOOL","Registration Fee",Ad-hoc,85.60
NT0508,"MY FIRST SKOOL","Insurance(Optional)",Annually,5.35
NT0508,"MY FIRST SKOOL","PVC Mattress Cover(Optional)",Ad-hoc,8.56
NT0508,"MY FIRST SKOOL","Deposit",Ad-hoc,1268.00
NT0508,"MY FIRST SKOOL","Deposit",Ad-hoc,783.00
NT0508,"MY FIRST SKOOL","Deposit",Ad-hoc,691.65
NT0508,"MY FIRST SKOOL","Deposit",Ad-hoc,104.40
NT0508,"MY FIRST SKOOL","Deposit",Ad-hoc,720.00
NT0508,"MY FIRST SKOOL","Deposit",Ad-hoc,665.62
NT0508,"MY FIRST SKOOL","Deposit",Ad-hoc,529.20
NT0508,"MY FIRST SKOOL","Deposit",Ad-hoc,430.92
NT0508,"MY FIRST SKOOL","Deposit",Ad-hoc,52.92
NT0508,"MY FIRST SKOOL","Deposit",Ad-hoc,1568.75
NT0508,"MY FIRST SKOOL","Deposit",Ad-hoc,941.25
NT0508,"MY FIRST SKOOL","Deposit",Ad-hoc,831.43
NT0508,"MY FIRST SKOOL","Deposit",Ad-hoc,125.50
NT0508,"MY FIRST SKOOL","Deposit",Ad-hoc,866.25
NT0508,"MY FIRST SKOOL","Deposit",Ad-hoc,832.02
NT0508,"MY FIRST SKOOL","Deposit",Ad-hoc,606.37
NT0508,"MY FIRST SKOOL","Deposit",Ad-hoc,493.76
NT0508,"MY FIRST SKOOL","Deposit",Ad-hoc,60.63
NT0508,"MY FIRST SKOOL","Deposit",Ad-hoc,1882.50
NT0508,"MY FIRST SKOOL","Deposit",Ad-hoc,1129.50
NT0508,"MY FIRST SKOOL","Deposit",Ad-hoc,997.72
NT0508,"MY FIRST SKOOL","Deposit",Ad-hoc,150.60
NT0508,"MY FIRST SKOOL","Deposit",Ad-hoc,1039.50
NT0508,"MY FIRST SKOOL","Deposit",Ad-hoc,727.65
NT0508,"MY FIRST SKOOL","Deposit",Ad-hoc,592.51
NT0508,"MY FIRST SKOOL","Deposit",Ad-hoc,72.76
NT0508,"MY FIRST SKOOL","Deposit",Ad-hoc,998.43
NT0509,"MY FIRST SKOOL","Registration Fee",Ad-hoc,85.60
NT0509,"MY FIRST SKOOL","Insurance(Optional)",Annually,5.35
NT0509,"MY FIRST SKOOL","Uniform",Ad-hoc,26.75
NT0509,"MY FIRST SKOOL","PVC Mattress Cover(Optional)",Ad-hoc,8.56
NT0509,"MY FIRST SKOOL","Deposit",Ad-hoc,1268.00
NT0509,"MY FIRST SKOOL","Deposit",Ad-hoc,783.00
NT0509,"MY FIRST SKOOL","Deposit",Ad-hoc,691.50
NT0509,"MY FIRST SKOOL","Deposit",Ad-hoc,104.40
NT0509,"MY FIRST SKOOL","Deposit",Ad-hoc,720.00
NT0509,"MY FIRST SKOOL","Deposit",Ad-hoc,665.62
NT0509,"MY FIRST SKOOL","Deposit",Ad-hoc,529.20
NT0509,"MY FIRST SKOOL","Deposit",Ad-hoc,430.92
NT0509,"MY FIRST SKOOL","Deposit",Ad-hoc,52.92
NT0509,"MY FIRST SKOOL","Deposit",Ad-hoc,1568.75
NT0509,"MY FIRST SKOOL","Deposit",Ad-hoc,941.25
NT0509,"MY FIRST SKOOL","Deposit",Ad-hoc,831.43
NT0509,"MY FIRST SKOOL","Deposit",Ad-hoc,125.50
NT0509,"MY FIRST SKOOL","Deposit",Ad-hoc,866.25
NT0509,"MY FIRST SKOOL","Deposit",Ad-hoc,832.02
NT0509,"MY FIRST SKOOL","Deposit",Ad-hoc,606.37
